,idxATAC,chr,start,end,idxRNA,target,distance,idxTF,tf,all,pval.all,pval.A9690,pval.ARV110,pval.DMSO,pval.Enza,stats.all,stats.A9690,stats.ARV110,stats.DMSO,stats.Enza,qval.all,qval.A9690,qval.ARV110,qval.DMSO,qval.Enza,weight.all,weight.A9690,weight.ARV110,weight.DMSO,weight.Enza
1,13,chr1,917310,917810,33,AL645608.6,12277,1,AR,0.539862466731333,0.118019246602189,1,0.0367912982602213,0.756689610348661,1,2.44341227514143,0,4.36004662679936,0.0959951392787535,0,1,1,1,1,1,0.0229760752921613,0,0.0587771988693997,-0.00872127563593006,0
2,1069,chr1,12597716,12598216,314,DHRS3,17992,1,AR,0.565046336559824,0.00255864667520738,0.578661525886807,0.0165474685057521,0.11044450502539,0.438572515009761,9.09817499194358,0.308403486844149,5.74374557554495,2.54784932794367,0.600014444220543,1,1,1,1,1,0.0404771332890522,-0.0188020417413323,0.0651670594060046,0.041590318922411,0.0180348739828418
3,1525,chr1,20341498,20341998,475,AL139254.1,69253,1,AR,0.546607518856487,0.000632069114260655,1,0.957001735659487,0.00715217068542065,0.922349661337623,11.6790761273791,0,0.00290698288556079,7.23434982347659,0.00950125912371008,0.806520189796596,1,1,1,1,0.0435868558129234,0,-0.0020592856290184,0.0732712267133338,-0.00275587993559032
4,1585,chr1,21251800,21252300,492,AL031005.1,11780,1,AR,0.508939881432815,0.0541946978898213,0.828279715384365,0.783582932629589,0.0303902844030536,0.955899065278989,3.70669200634169,0.0470492627916718,0.0754342066383416,4.68707804829699,0.00305814509980758,1,1,1,1,1,0.0326554883087262,-0.00702715817245503,-0.00717936471450679,0.0593248997078338,0.0140778391355066
5,2158,chr1,28437913,28438413,667,PHACTR4,67974,1,AR,0.581647447633336,0.00429253011365375,0.0557175858175177,0.136363092933751,0.481215931981056,0.178926008155967,8.15573071055277,3.66047979491552,2.21852715892983,0.496106441873768,1.80652203609993,1,1,1,1,1,0.0497310620840617,0.0559906820605083,0.0473519999248054,0.0357339705396611,0.0459102435403049
6,2852,chr1,40281804,40282304,889,COL9A2,32980,1,AR,0.61990498419022,0.0643579789859327,0.0370518565002456,0.939475183819538,0.472235480418848,0.878907425965836,3.42135985911651,4.34802656335334,0.00576528957600956,0.51674034386121,0.0232118611512886,1,1,1,1,1,0.0336956958323113,0.0657680096677982,0.00328558236619902,0.0326956057458956,0.00324280524823477
7,2853,chr1,40301824,40302324,888,ZMPSTE24,43389,1,AR,0.63665852435309,0.0163001582305613,0.462087636539913,0.747487253186942,0.103874014092269,0.295108468516672,5.77020227580793,0.540833175432423,0.103654624613018,2.64503278524147,1.09616863688632,1,1,1,1,1,0.0433651119253754,-0.0269929047547877,0.0278326471521389,0.0387283692456143,0.0345439469718958
8,2964,chr1,42165773,42166273,924,GUCA2A,829,1,AR,0.666256747611289,0.0550778001069553,0.849438410459433,0.0204998568615021,0.901430651133727,0.375785121280211,3.67972904283459,0.0360373359787167,5.36881866443902,0.0153398833847328,0.784445057863131,1,1,1,1,1,0.0323387425351335,-0.00604846190115392,0.0680868859901508,0.00986759193672549,-0.027270046713918
9,3229,chr1,46340474,46340974,1023,LRRC41,54163,1,AR,0.622437295029273,0.0345303527499317,0.586784058581422,0.958340704953459,0.0551299560600784,0.12842217635039,4.46824940758129,0.295394669785244,0.00272859225809105,3.67815097079294,2.3114745017501,1,1,1,1,1,0.0385123503743029,0.0169364582206438,0.00431903085596498,0.0668444658809281,0.0546002941787908
10,3467,chr1,51948438,51948938,1094,RAB3B,39760,1,AR,0.742788664772549,6.08423963303072e-06,0.00266062542515956,0.132025172275374,0.191465851021904,0.022808845880633,20.4615149862494,9.02671254285745,2.26852889391821,1.70630215284738,5.18300484286349,0.00804336479486661,1,1,1,1,0.0664204548722032,0.096587250774017,0.0367950100496137,0.0322596111702453,0.0640605415364664
11,3640,chr1,54904632,54905132,1164,AC096536.3,29761,1,AR,0.676152710771166,0.0118524287071898,0.535187530160314,0.9879502040999,0.180583445955516,0.458841350980861,6.33281135162826,0.384532340567573,0.000228093168503552,1.79281593086005,0.548719566565368,1,1,1,1,1,0.0389810339302214,-0.021874561160769,-0.0107260973513483,0.0365966532088098,0.0281623731075192
12,3908,chr1,62707302,62707802,1226,ANGPTL3,109583,1,AR,0.59835767467587,0.0342247074328696,0.842680328153316,0.558917593703833,0.217025148644809,0.384510714383988,4.48344302715941,0.0393888320725052,0.341581805649102,1.52393388387781,0.756230640408217,1,1,1,1,1,0.0387919654064873,-0.00257041131957938,0.0228345954426444,0.0325656309866202,0.0375522832398725
13,6167,chr1,155017392,155017892,2141,ZBTB7B,14563,1,AR,0.635777716437958,0.0869297750852471,0.00892932388304867,0.0813254461098429,0.683627546904499,0.88278365710819,2.93032901369329,6.83690851649827,3.0382120302532,0.166070953232003,0.0217389563442965,1,1,1,1,1,0.0311824569023655,0.101245409329936,0.0533796337948453,-0.0077805635638935,-0.00418620833326075
14,6511,chr1,160949348,160949848,2325,AL354714.1,16684,1,AR,0.559637821254158,6.22347565783076e-06,1,1,1,4.57391614383054e-06,20.4182106900492,0,0,0,21.0079078075582,0.00822121134399443,1,1,1,0.00608788238743845,0.0651597671796493,0,0,0,0.131871348459197
15,6973,chr1,173744561,173745061,2509,CENPL,77069,1,AR,0.590133354939491,0.705124638562508,0.00158440507169844,0.510740972671991,0.378115787443701,0.437805024978407,0.143195556712133,9.9777810393335,0.432548720639102,0.776818948403868,0.60202871408779,1,1,1,1,1,0.0227402922302091,0.100284186496184,-0.0180619797164515,0.0485247642635888,0.0127262013548755
16,6973,chr1,173744561,173745061,2508,KLHL20,29381,1,AR,0.698258283235662,0.408976545167548,0.0169545932370126,0.205289348003028,0.303169971312469,0.984901974020239,0.681773933136308,5.70106799863236,1.6043393220391,1.06019825778593,0.000358106376078494,1,1,1,1,1,0.0170478875825477,0.076749821299195,-0.0359457608744134,0.0422577685314575,-0.000712279429630762
17,7175,chr1,180157611,180158111,2574,AL390718.1,33522,1,AR,0.559556435663558,0.00704232492289582,1,0.0322351326329499,1,1,7.26214194102684,0,4.58594812750941,0,0,1,1,1,1,1,0.0402434172585217,0,0.0628184129870786,0,0
18,7474,chr1,193121574,193122074,2686,RO60,61953,1,AR,0.715249276408107,0.447840481500591,0.00438216923068909,0.932881565440496,0.539423703673321,0.99396172047154,0.576111643098403,8.11825611510945,0.00709299813304021,0.376608905445414,5.72736150075707e-05,1,1,1,1,1,0.0168100121852401,0.100205612283062,0.00923443750626788,-0.0117930711896089,-0.00166693622226557
19,7474,chr1,193121574,193122074,2688,CDC73,0,1,AR,0.563015790662235,0.0213702987617113,0.232671921949777,0.0164952561090095,0.639921230612847,0.330792650533671,5.29633870831117,1.42445255785492,5.74929703433122,0.218845199428879,0.945792292972406,1,1,1,1,1,0.04672925201579,0.0367958463672123,0.0848893560504465,0.0350563059436634,0.0429283096528957
20,7628,chr1,201309401,201309901,2747,PKP1,25750,1,AR,0.795845411200281,0.486154245168784,0.423330204946165,0.0014311264369571,0.463038272955538,0.243246166716864,0.485026615744008,0.641051735530064,10.1652482523645,0.538540374203175,1.36168212832946,1,1,1,1,1,0.00858562640932993,-0.0260354852292342,0.0892657274849996,-0.0243285806864985,-0.0365763322347783
21,7983,chr1,205698837,205699337,2843,SLC45A3,18129,1,AR,0.792031926093527,7.91195758510698e-06,0.312134464100834,0.166083728622358,0.49369321090466,0.247983561786208,19.9590258732537,1.02162246803509,1.91794183690951,0.468467121273315,1.33462797664215,0.0104437840123412,1,1,1,1,0.0700055731730135,0.0302134418643175,0.0381277149033328,0.0183845469087994,0.0328613298379628
22,8258,chr1,212004854,212005354,2945,DTL,28197,1,AR,0.704378831956638,0.07846184972572,0.788335942705285,0.632294180233057,0.826161949367093,0.00301730814486508,3.09647845304652,0.0720772720303749,0.228962510980893,0.0482358569636082,8.79697263461344,1,1,1,1,1,0.0339825765098894,-0.00856226165491938,-0.0130644172154708,0.021296009075708,0.0839433148149205
23,8495,chr1,222600273,222600773,3051,BROX,109778,1,AR,0.627134476554982,0.172168867324666,0.750500044159847,0.879168046129006,0.0318198144798646,0.1521770571138,1.8639564111863,0.101111333800982,0.0231112812589361,4.60817852269734,2.05029143796381,1,1,1,1,1,0.026754953649743,-0.0106483530808195,0.0116869751794072,0.0670784880277911,-0.0432744027460823
24,8499,chr1,222622735,222623235,3050,AIDA,87191,1,AR,0.538281525397236,0.0242743743586435,0.881136120206248,0.155103453656377,0.919649882850417,0.705453908871048,5.07492127387615,0.0223589626608635,2.02132788238507,0.0101757163504562,0.142860274167174,1,1,1,1,1,0.0441124712006242,-0.00839661228333993,0.0612880712461231,-0.023460348382422,-0.00513780405536141
25,8503,chr1,222694542,222695042,3049,AL592148.3,32831,1,AR,0.568315232413249,0.00447372585658702,0.0977307188707523,0.0629683194092356,0.272815709176684,0.532472184568414,8.08077705183853,2.7421904501296,3.45742461098739,1.20253446025016,0.389671388287724,1,1,1,1,1,0.041314382578649,0.0486489846687425,0.0520562299295989,0.028178353441084,0.021702336503385
26,8559,chr1,224142808,224143308,3067,DEGS1,37930,1,AR,0.692010216727627,0.0350037538329303,0.334786369676122,0.60553088992841,0.500753560651589,0.468831943768896,4.44499201652422,0.930294659587398,0.266734303331958,0.453339012909314,0.524727638194763,1,1,1,1,1,0.0355923873502406,0.0143987832491023,-0.0136168394503588,-0.0140322697641642,0.0176312456473155
27,8572,chr1,224276703,224277203,3070,NVL,50916,1,AR,0.624196204534204,0.00700314472280773,0.516639091181332,0.341355584088846,0.152482298847146,0.0889899042407681,7.27216222726844,0.42059742517149,0.905333626656287,2.04724098829135,2.89255124276395,1,1,1,1,1,0.0429381077874482,-0.0209527769063996,0.0250285056741882,0.0391131143484358,0.0639559420532538
28,8577,chr1,224317323,224317823,3070,NVL,10296,1,AR,0.674885621366676,0.00676676974513674,0.771827895540396,0.209980563754093,0.000544359477775228,0.300857370223764,7.33385692592156,0.0840911618902173,1.57156030828842,11.9572227965389,1.07039000195758,1,1,1,0.720187589096626,1,0.043892808157598,-0.00931374764778233,-0.0351156698752149,0.092193977747281,0.048046988060962
29,8804,chr1,228721283,228721783,3150,RHOU,11694,1,AR,0.618500684398545,0.179917382881669,7.05638760365463e-05,0.711985967862975,0.876860554311168,0.401282734887131,1.79830635789234,15.7956682689612,0.136301395980375,0.0240095736547969,0.704479092045701,1,0.0934971357484239,1,1,1,0.0236543906664685,0.121677007315853,-0.00299360563253999,0.0117656827550008,0.0223596991988605
30,9430,chr1,245932265,245932765,3343,AC118555.1,91130,1,AR,0.640160541119043,0.019082668626036,0.797146582432018,0.00593116652477345,0.925503683482049,0.250400650091186,5.49392388398981,0.0660704354492026,7.5710972670638,0.00874287762862749,1.32106698449739,1,1,1,1,1,0.0359131503711579,-0.00840115589614705,0.0717168629984863,-0.00715123479511424,0.0456581844046142
31,9432,chr1,245999578,246000078,3343,AC118555.1,23817,1,AR,0.568728889724522,0.0208328687912039,0.676219803933067,0.174413268507918,0.453592892786572,0.186887256421476,5.34071983710872,0.174412367029386,1.84459560101286,0.561658215792661,1.74198700880443,1,1,1,1,1,0.0388025615354364,0.012695278601139,0.0486819847034408,0.0296524588592208,0.0354399420515781
