,idxATAC,chr,start,end,idxRNA,target,distance,idxTF,tf,all,pval.all,pval.A9690,pval.ARV110,pval.DMSO,pval.Enza,stats.all,stats.A9690,stats.ARV110,stats.DMSO,stats.Enza,qval.all,qval.A9690,qval.ARV110,qval.DMSO,qval.Enza,weight.all,weight.A9690,weight.ARV110,weight.DMSO,weight.Enza
1,2387,chr1,36239334,36239834,814,STK40,119504,1,AR,0.501755537545624,0.0152520436162517,0.727639699677749,0.696417171272497,0.122674088957171,0.158954565188305,5.88711775054591,0.121289879985285,0.15222595109856,2.38284330199486,1.98414361600109,1,1,1,1,1,0.046758980320013,-0.00870862556013442,0.0519704382557679,0.0343409664766435,0.0739571931002328
2,2403,chr1,36328499,36328999,814,STK40,30339,1,AR,0.754155904240405,0.0121572576087133,0.0293282752858056,0.428446122241153,0.266015391075513,0.0277337149140807,6.28778957152752,4.74824005461649,0.627031913348077,1.23717916393275,4.84454457773437,1,1,1,1,1,0.03521258230805,0.0496358099304815,-0.0319255359293837,0.043004029062867,0.0439266213126049
3,2462,chr1,37534369,37534869,827,MEAF6,19901,1,AR,0.535981187164529,0.0059497447172297,0.725070040099058,0.068953308084313,0.281426491784958,0.774328578726773,7.56546059646113,0.123686532073212,3.30776271213845,1.16018830150525,0.0822069683438965,0.844863749846617,1,1,1,1,0.0519381551970332,0.010173032653276,0.072844119394479,0.0490319921680723,0.0217012666829198
4,2462,chr1,37534369,37534869,826,ZC3H12A,59590,1,AR,0.519343171150246,7.45275331245934e-06,0.737726056447252,0.0371575476139081,0.101613711079471,0.0864736915402688,20.0733617086944,0.112135339546782,4.34317604102439,2.68003161348132,2.93882358614684,0.00128932632305547,1,1,1,1,0.0830295333398866,-0.00808763075763948,0.112087251598267,0.0552729538636915,0.0674521037369416
5,2577,chr1,39544368,39544868,867,PABPC4-AS1,18182,1,AR,0.647989265908084,0.000417086680084938,0.562885748033297,0.0898978195965757,0.11572472759848,0.275718759999533,12.4540490046291,0.334732279317389,2.87620216555471,2.47424871351077,1.18807220762763,0.0654826087733353,1,1,1,1,0.0619252314514592,-0.0148628068503443,-0.0591310368286175,0.0465508909983706,0.0447232055223563
6,4307,chr1,84873105,84873605,1407,LPAR3,6747,1,AR,0.704259867194778,0.0209260255039997,0.723832880783408,0.840498736869189,0.791326571038398,0.101974758970817,5.332942631207,0.12484979717959,0.0405038069486621,0.0700070119167343,2.67438427516723,1,1,1,1,1,0.0338753075608163,0.00692028140709515,-0.0163256908358454,0.00442669994737871,0.0442440023112004
7,6146,chr1,154414438,154414938,2119,IL6R-AS1,7675,1,AR,0.712790045012395,0.00210997693886947,0.228190705358289,0.759381690845056,0.231219144503379,0.312485847983014,9.45131568081893,1.4521036404196,0.093815303376076,1.43334600203956,1.02013981057961,0.312276586952682,1,1,1,1,0.0487395194081059,0.0296204183241984,0.00915999156811543,0.0351915431922395,0.0422343657337879
8,8378,chr1,204286721,204287221,2816,AL592114.3,9621,1,AR,0.590113633892876,0.0136563582884034,0.857946035557107,0.380069766746298,0.22196181045719,0.739684200991448,6.08203222978091,0.0320372004367281,0.770476231079487,1.4916423775895,0.110404400102049,1,1,1,1,1,0.0596073122152773,-0.0043020119143505,0.03840360797225,0.0550399901836604,0.0460409941867289
9,8523,chr1,205758675,205759175,2843,SLC45A3,77967,1,AR,0.75323567837347,5.92953962369443e-05,0.118976978879052,0.0873211879739089,0.33603596131537,0.55343620772912,16.1250227171522,2.43073661003625,2.92307732037233,0.925496255524111,0.351197195802289,0.00996162656780664,1,1,1,1,0.0562994544693708,0.0398069386194216,0.0703153003933601,0.0268400044258981,-0.0106682151832577
10,8613,chr1,207009849,207010349,2876,C1orf116,20405,1,AR,0.705176706509353,3.00394603189645e-05,0.638827057259385,0.744364258378391,0.0133523055993937,0.288142734799455,17.4153227196109,0.220279471928917,0.106327795805686,6.12182268683156,1.1282789736925,0.00507666879390501,1,1,1,1,0.0559584098748683,-0.0117412310541387,0.00787656242998998,0.0707565451843406,-0.0262593463576442
11,9938,chr1,234997150,234997650,3241,AL391832.2,33616,1,AR,0.557109478598733,0.00134412617783418,0.895770356092297,0.645260193194447,0.0654334320709413,0.632096865172465,10.2809240026278,0.0171626399046433,0.211928311738798,3.3940150454843,0.229227974950105,0.204307179030796,1,1,1,1,0.0535385614861246,-0.00314422469352847,0.0144423887504524,0.048226542503595,0.0385368670222014
12,11131,chr2,26772337,26772837,19090,CENPA,11217,1,AR,0.522535132826974,0.000263466900841742,0.00158616880803052,0.538636726162929,0.349603819298371,0.0241669884950395,13.3137500553401,9.97573250394452,0.378072285815953,0.874894641751544,5.08260824852419,0.0424181710355205,0.293441229485647,1,1,1,0.0597780592142328,0.077080403910186,0.0463067521844455,0.046886014611272,0.0502220431386193
13,12524,chr2,86072266,86072766,19718,PTCD3,31467,1,AR,0.596409853349596,9.12869026254977e-07,0.219125143659639,0.674478679311134,0.04519458330861,0.00640283704319742,24.1036542193075,1.5100913764996,0.176407789678546,4.01136364845603,7.43328452454178,0.000165229293752151,1,1,1,1,0.0728956958027235,0.0291845996578863,0.0250856290495659,0.0585924697501823,0.0691569026365282
14,13326,chr2,119337705,119338205,20157,DBI,26714,1,AR,0.53994248088602,0.00386725094632531,0.236459109201678,0.436422950257632,0.0703834855619461,0.885842944895327,8.34511777596783,1.40158058024484,0.605669617192322,3.2740541854815,0.0206112856679626,0.556884136270844,1,1,1,1,0.0530008626268316,-0.0364889709927212,0.0500088233112074,0.0579545203475066,0.00477156206506918
15,14862,chr2,191638180,191638680,20714,NABP1,37454,1,AR,0.606956136230766,0.000428287162439768,0.804585852981502,0.765245019678062,0.00239584910656183,0.812613496475487,12.4045580370177,0.0612149583180189,0.0891621523369484,9.21847589243172,0.0561954554255437,0.066384510178164,1,1,0.443232084713939,1,0.053630911116634,-0.00619388350870524,-0.00316866984912792,0.0832773560807697,0.00949015697140803
16,15744,chr2,226738631,226739131,21079,AC010735.2,59013,1,AR,0.604988220288904,0.000157725468496503,1,1,0.0126566495540657,1,14.2776634184543,0,0,6.21648008088951,0,0.0257092513649299,1,1,1,1,0.0495677648097507,0,0,0.0667781828189511,0
17,16925,chr3,15102254,15102754,23900,MRPS25,36795,1,AR,0.64431287637134,0.000380479422825738,1,0.376469822822044,0.31081484052656,0.296369700330693,12.6256997765187,0,0.782197778143643,1.02721008441441,1.0904582385622,0.0601157488064667,1,1,1,1,0.061526430070168,0,0.0535414115680514,0.0353118531733793,0.0315150001929115
18,17343,chr3,33202924,33203424,24011,SUSD5,13384,1,AR,0.689971345671023,0.000328534367742824,0.97301628904236,0.887311481120301,4.97363313219691e-05,0.747016983598609,12.9002720999695,0.00114416550864637,0.0200808610845278,16.4581337739607,0.104054754902399,0.052236964471109,1,1,0.0094996392824961,1,0.043394391807228,-0.000809509899289543,-0.00741200447912896,0.107080402308373,-0.00787985758681668
19,17737,chr3,44870366,44870866,24150,ZDHHC3,103298,1,AR,0.566439467018479,3.50818781752254e-07,0.272058605557254,0.0789824144619488,0.0282457466956885,0.00910704544159432,25.9475588467947,1.20633790259635,3.08571768028345,4.81300517027985,6.80171301180843,6.41998370606625e-05,1,1,1,1,0.0902346457300282,0.0255863050458785,0.0727876920752886,0.0955643404189453,0.082796168123254
20,21087,chr3,149278879,149279379,25112,AC093001.1,3401,1,AR,0.576671840441466,1.34311729237322e-09,1,1,1.63676566666793e-06,0.877963703500852,36.749693549043,0,0,22.9802231864428,0.0235779374230727,2.53849168258539e-07,1,1,0.000314259008000243,1,0.0741897142695403,-0.000572246089232159,0,0.125826184692304,-0.00349790568562842
21,21322,chr3,155082409,155082909,25180,MME-AS1,98374,1,AR,0.619817552771848,0.00713930296893456,0.879760173483437,0.621531633313558,0.0505316491771459,0.0410267910553663,7.23758285358883,0.0228835947666214,0.243720723450102,3.8237293297249,4.17490795683436,0.982194209874394,1,1,1,1,0.0324339242522788,-0.00363166055454212,-0.0204309540655159,0.0490440908979218,0.0433627635517495
